image_name,caption
1394927474_0afdd82fc4.jpg,A young man with a green star balloon is standing next to an expansive door and building .
1396064003_3fd949c9dd.jpg,A wakeboarder performs a flip while being towed at high speed .
1396703063_e8c3687afe.jpg,A man with a hat is walking
1397295388_8a5b6b525d.jpg,People waiting for their bags in an airport .
1397887419_e798697b93.jpg,Two brown dogs are running on the grass .
1397923690_d3bf1f799e.jpg,A skier carefully walks down a steep snow slope .
1398606571_f543f7698a.jpg,"""Young girl in pink and green bikini , swimming with a rubber ring ."""
1398613231_18de248606.jpg,This man and little girl are relaxing in an innertube on the water .
1398873613_7e3174dd6c.jpg,Two men one has a white shirt and other one has on a brown shirt and sunglasses .
1400424834_1c76e700c4.jpg,Woman in zebra print top and tight jeans standing on a curb .
1401961581_76921a75c5.jpg,"""The small girl is sitting in a harness , strapped to a tether , while others watch ."""
1402640441_81978e32a9.jpg,Young boy plays ball on the beach .
1402641725_5e027ecaa7.jpg,Four kids rolling and sliding down a sand dune .
1402843760_d30f1dbf0f.jpg,The small furry white dog is walking in the green grass .
1402859872_0fc8cf8108.jpg,A yellow robot high-fiving a small child with short hair .
1403414927_5f80281505.jpg,White dog and black dog going down trail in wooded area
140377584_12bdbdf2f8.jpg,Downward view of a man with an orange helmet climbing a rock .
140430106_2978fda105.jpg,Slender dog running in the sand on a sunny day .
1404832008_68e432665b.jpg,A man wearing bathing trunks is parasailing in the water .
1405221276_21634dcd58.jpg,Two dogs shaking themselves dry on the sand .
140526326_da07305c1c.jpg,The man has just finished hiking up a rock
140526327_3cb984de09.jpg,A rock climber with a city and bay behind him .
1406010299_5755339f08.jpg,"""Boy with eye patch and headscarf , boats in background ."""
1408958345_68eea9a4e4.jpg,The young girl is running on a sandy beach .
1410193619_13fff6c875.jpg,Woman sitting on a red couch inside the house .
141139674_246c0f90a1.jpg,The boy in the blue shirt is swinging a baseball bat towards a ball as the boy in the red helmet waits to catch him out .
141140165_9002a04f19.jpg,Two little league players are next to a base in the field .
1412832223_99e8b4701a.jpg,The girl wearing the pink and white shirt and shorts is jumping in the sand .
1413956047_c826f90c8b.jpg,Three men standing in front of a mountain peak .
1414779054_31946f9dfc.jpg,A young boy wearing blue jumps off of a cement sidewalk .
1414820925_3504c394e1.jpg,Guy in red shorts jumping up in front of volleyball net
1415591512_a84644750c.jpg,The little girl is spinning around making her hair fly in front of the silver car .
1417031097_ab656bc4bd.jpg,People on a ride at a fair .
1417295167_5299df6db8.jpg,The young man is holding a drink and checking his cellphone .
141755290_4b954529f3.jpg,The woman is squeezing juice to make drinks .
141755292_7a0b3364cf.jpg,Two young people serve food .
1417637704_572b4d6557.jpg,two young children sitting in the trunk of a car
1417882092_c94c251eb3.jpg,Two young men dressed in black stand next to each other looking at something .
1417941060_2a0f7908bc.jpg,An infant sitting on a cot reaching over to touch the face of an older boy .
1418019748_51c7d59c11.jpg,Man in white shirt and black cap hands out food tray .
1418266617_b32143275b.jpg,"""A wet , white dog is jumping over obstacles ."""
1418503947_953d373632.jpg,There is a man with a brown hat lighting a cigarette .
1419286010_b59af3962a.jpg,Two men in a boat fishing .
1419385780_1383ec7ba9.jpg,The man is tying a yellow ribbon on his wrist .
1420060020_7a6984e2ea.jpg,The person is wearing a black and red outfit and is practicing combat .
1420060118_aed262d606.jpg,a young ninja jumps into the air .
1423126855_6cd2a3956c.jpg,A man wearing a black shirt is standing next to a pole in a grassy field .
1423997242_ea2189ec5e.jpg,A man with a backpack takes a rest in the tall grass .
1424237335_b3be9920ba.jpg,Two smiling little blonde girls in pink pants swing from a metal bar .
1424775129_ffea9c13ab.jpg,There is a little boy in a red jacket walking down the railroad tracks and holding a stick .
1425013325_bff69bc9da.jpg,Two dogs play together splashing in a lake
1425069308_488e5fcf9d.jpg,"""Two dogs in a family room are playing , one is catching a ball in its mouth ."""
1425069590_570cc7c2d8.jpg,A young girl makes her way onto red recreational equipment .
1425485485_d7c97a5470.jpg,Two children facing each other and laughing .
1425919702_ddb761aeec.jpg,Two men wearing hats are shown at the front of a crowd of people .
1426014905_da60d72957.jpg,Man is standing next to the railing with beautiful clouds in the background .
1427391496_ea512cbe7f.jpg,Boy in green sweater with white stripe on sleeve standing on wood planked floor with body of water in the background .
142802798_962a4ec5ce.jpg,The boys rides his skateboard up the wall .
1428578577_82864facae.jpg,Two people stand on the edge of a recently snowed on cliff .
1428641354_f7453afbea.jpg,Woman and young boy stand in a kitchen with a spread of burgers in front of them .
1428681303_04213524e3.jpg,Two little kids crawl up to a large statue outdoors .
1429546659_44cb09cbe2.jpg,Two dogs stand in the brown grass .
1429723917_6af585e4c0.jpg,"""Two men walk down a street , one with a black shirt and facial tattoos ."""
1429814475_0b592b9995.jpg,The woman is sitting on a short concrete wall next to a scooter .
1430154945_71bbaa094a.jpg,Woman sitting at table feeding child who is sitting on her lap
1432179046_8e3d75cf81.jpg,The man is playing tennis against the building .
1432342377_3e41603f26.jpg,two people wait to cross the street .
143237785_93f81b3201.jpg,The person in blue jeans holds a yellow fish .
1433088025_bce2cb69f8.jpg,There is a man with yellow pants and a man with black pants .
1433142189_cda8652603.jpg,The hiker is following a trail uphill .
1433397131_8634fa6664.jpg,There are many different colored balls .
1433577867_39a1510c43.jpg,The dog is wading through shallow water while holding something in its mouth .
1434005938_ad75c8598c.jpg,Person with a backpack in a field
1434607942_da5432c28c.jpg,A white man with carrying hair and a beard with a child on his shoulders .
143552697_af27e9acf5.jpg,The biker is riding through a grassy plain .
143552829_72b6ba49d4.jpg,A person is dirt biking over rocks and water .
1436760519_8d6101a0ed.jpg,The white dog with black spots is catching a red Frisbee .
143680442_2f03f76944.jpg,Someone is rock climbing and hanging under the edge of a cliff .
143680966_0010ff8c60.jpg,This person is rock climbing .
143684568_3c59299bae.jpg,Man stands on distant cliff overlooking a green valley .
143688205_630813a466.jpg,"""A person scaling a rocky ledge , with a rope supporting ."""
143688283_a96ded20f1.jpg,Man rock climbing looking up the rock
143688895_e837c3bc76.jpg,A man rock climbing in the forest surrounded by light .
1439046601_cf110a75a7.jpg,Smiling boy standing near the pool .
1439282131_3814d6ae04.jpg,Two dogs swimming with a stick .
1440024115_129212c988.jpg,"""The man and dog , which is leaping into the air , are playing Frisbee ."""
1443807993_aebfb2784a.jpg,Young girl sliding down an inflated slide
1445123245_c7b9db0e0c.jpg,Yorkshire Terrier plays with multicolor centipede toy .
1445754124_647168f211.jpg,A gray mottled dog stands on the sloping trunk of a tree overlooking a grassy field .
1446053356_a924b4893f.jpg,Two girls wearing black and white uniforms run down a grassy field .
1446933195_8fe9725d62.jpg,A young brown puppy pulls a leafy branch in his teeth in a backyard .
1448511770_1a4a9c453b.jpg,a white dog jumps really high to get his fribee .
1449370354_380c4123c9.jpg,Young boys running on grass .
1449625950_fc9a8d02d9.jpg,Two dogs running on grass .
1449692616_60507875fb.jpg,Thie little girl is taking a picture with a camera .
1452361926_6d8c535e32.jpg,The child sits in a toy car and drinks from a sippy cup .
1453366750_6e8cf601bf.jpg,Two women are laying upside down on a white bed .
1454678644_7e5a371301.jpg,Two dogs chase a third dog with a toy .
1454841725_4b6e6199e2.jpg,Some young girls standing in a group some with their arms around each other .
1456393634_74022d9056.jpg,A little boy doing a handstand on the beach .
1456630952_dd4778a48f.jpg,A little boy stops a Frisbee with his face outside .
145721496_687af9bb18.jpg,An egret stands on a rock at the edge of a river .
145721498_a27d2db576.jpg,The kayaker braces himself as he goes down the river .
1457762320_7fe121b285.jpg,Men in athletic clothing stand near bicycles .
1459032057_97e73ed6ab.jpg,This girl is eating a piece of bread in her striped shirt .
1459250022_bf1eddad11.jpg,The string quintet plays for an audience .
1460352062_d64fb633e0.jpg,The barefoot woman in sunglasses sits in the tree .
1460500597_866fa0c6f3.jpg,There is a man sitting in a restaurant at night .
146098876_0d99d7fb98.jpg,Group of school children in blue school uniforms .
146100443_906d87faa2.jpg,"""One child with a flower painted on her head , is wearing a red glittery outfit with a shawl and gloves , while her companion with a hat looks on ."""
1461329041_c623b06e5b.jpg,Two women riding tricycles .
1461653394_8ab96aae63.jpg,The black dog and the white dog seem to be getting ready to fight .
1461667284_041c8a2475.jpg,Four people performing music outdoors .
1463638541_c02cfa04dc.jpg,A young girl suspended by rope next to a mesh .
1463732130_a754441289.jpg,We cannot see the face of the girl with the white T-shirt and blue jeans .
1463732807_0cdf4f22c7.jpg,Boy posing for camera
1464120327_d90279ca3a.jpg,Little boy peering into a glass display case .
1465666502_de289b3b9c.jpg,The black dog emerges from the water having collected an object in his teeth .
146577645_91b570c0d0.jpg,Man kayaking through rough waters .
146577646_9e64b8c2dc.jpg,Person kayaking in white water .
1466307485_5e6743332e.jpg,The white truck is stuck on the large rocks .
1466307489_cb8a74de09.jpg,Three men in orange vests are pulling a jeep out of a ravine while another man sits inside .
1466479163_439db855af.jpg,The dog is running with food in his mouth .
1467533293_a2656cc000.jpg,two young girls wearing pink playing on a playground
1468103286_96a6e07029.jpg,New York Yankee warming up .
1468389504_c724bdcad0.jpg,two young girls wearing pink outfits playing on yellow monkey bars .
1468429623_f001988691.jpg,The man is wearing safety gear while he is training the black dog .
1468962616_5803b4397f.jpg,a young boy in a pool playing with a green water gun
1469000260_5d473c8283.jpg,The large brown dog is sitting on the path next to a tree .
1469358746_2a879abaf3.jpg,A man with a dog .
1470061031_4cb59c12a8.jpg,Two pale brown dogs tussling on paved ground .
1470132731_fa416b7504.jpg,A black dog splashes through water .
1470536919_1f3fd6c65a.jpg,The large dog is holding a rope in its mouth and the little dog is walking beside it .
1472053993_bed67a3ba7.jpg,Person with two ski poles skiing down a snowy hill .
1472230829_803818a383.jpg,Seven rafters are paddling and riding the rapids in a green raft .
1472249944_d887c3aeda.jpg,Two women are on a rock wall while others walk along a path .
1472653060_7427d2865a.jpg,A young man preparing food with diners in the background
1472882567_33dc14c8b6.jpg,four skiers climbing snow drapped mountain .
1473080948_bae2925dc8.jpg,A person white-water rafting in turbulent water .
1473250020_dc829a090f.jpg,The man is standing by a creek in blue flannel shorts .
1473618073_7db56a5237.jpg,Little boy riding on green swing in a playground .
1474474514_b3eb492722.jpg,The little boy is playing by tires .
1475046848_831245fc64.jpg,Woman in blue shorts walking barefoot on the beach
1476002408_4256b7b2fa.jpg,A woman wearing a brown skirt is walking over a bridge .
1476241331_2f43b67aed.jpg,Two little boys at a water fountain .
1478268555_7e301fc510.jpg,man with no shirt on climbing rocks
1478294229_7e1c822fea.jpg,Closeup of man 's legs on a bicycle peddal .
1478606153_a7163bf899.jpg,The brown dog bounds through the leaves and the underbrush .
1479028910_3dab3448c8.jpg,A skateboarder jumps another skateboard .
1479124077_17dcc0d5d7.jpg,Young boy covered in grass jumping near a wooden fence .
1479513774_70c94cf9d3.jpg,A woman in a green jacket presses the Do Not Walk button so she can cross the road .
1479679558_d0a01bc62b.jpg,This is a small creek surrounded by autumn leaves that have fallen and bare trees .
1479857177_9d4a6f38fd.jpg,The scuba diver is underwater .
1480712062_32a61ad4b7.jpg,The scuba diver shows off something he found underwater .
1481062342_d9e34366c4.jpg,A young girl runs down a hallway with wooden floors .
1482960952_95f2d419cb.jpg,three old ladies walking and carrying purses
148512773_bae6901fd6.jpg,Two people sit upon large rocks next to a river .
